personLabel	assocLabel	birthDate	startDate	groupBirthPlaceLabel	groupGenreLabels	groupLabelLabels
Greg Howe	Justin Timberlake	1963-12-08	1982.0	Easton, Pennsylvania|New York City	Hard rock|Instrumental rock|Jazz fusion	Shrapnel Records|Tone Center Records
Greg Howe	Richie Kotzen	1963-12-08	1982.0	Easton, Pennsylvania|New York City	Hard rock|Instrumental rock|Jazz fusion	Shrapnel Records|Tone Center Records
Greg Lake	Gary Moore	1947-11-10	1966.0		Art rock|Hard rock|Progressive rock	Chrysalis Records|Manticore Records
Guru (rapper)	Nujabes	1961-07-17	1986.0		Hip hop music|Jazz rap	Chrysalis Records|EMI|Noo Trybe Records|Virgin Records|Wild Pitch Records
Guru (rapper)	Big L	1961-07-17	1986.0		Hip hop music|Jazz rap	Chrysalis Records|EMI|Noo Trybe Records|Virgin Records|Wild Pitch Records
Guru (rapper)	DJ Premier	1961-07-17	1986.0		Hip hop music|Jazz rap	Chrysalis Records|EMI|Noo Trybe Records|Virgin Records|Wild Pitch Records
Guru (rapper)	Jeru the Damaja	1961-07-17	1986.0		Hip hop music|Jazz rap	Chrysalis Records|EMI|Noo Trybe Records|Virgin Records|Wild Pitch Records
Gustavo Cerati	Charly Alberti	1959-08-11	1982.0		Alternative rock|Art rock|Deep house|Electronic rock|Experimental rock|Indie rock|Neo-psychedelia|New wave music|Pop rock|Post-punk|Power pop|Rock music|Shoegazing	CBS|Sony BMG|Sony Music
Gustavo Cerati	Shakira	1959-08-11	1982.0		Alternative rock|Art rock|Deep house|Electronic rock|Experimental rock|Indie rock|Neo-psychedelia|New wave music|Pop rock|Post-punk|Power pop|Rock music|Shoegazing	CBS|Sony BMG|Sony Music
Gustavo Cerati	Zeta Bosio	1959-08-11	1982.0		Alternative rock|Art rock|Deep house|Electronic rock|Experimental rock|Indie rock|Neo-psychedelia|New wave music|Pop rock|Post-punk|Power pop|Rock music|Shoegazing	CBS|Sony BMG|Sony Music
Gustavo Cerati	Roger Waters	1959-08-11	1982.0		Alternative rock|Art rock|Deep house|Electronic rock|Experimental rock|Indie rock|Neo-psychedelia|New wave music|Pop rock|Post-punk|Power pop|Rock music|Shoegazing	CBS|Sony BMG|Sony Music
Gustavo Cerati	Andy Summers	1959-08-11	1982.0		Alternative rock|Art rock|Deep house|Electronic rock|Experimental rock|Indie rock|Neo-psychedelia|New wave music|Pop rock|Post-punk|Power pop|Rock music|Shoegazing	CBS|Sony BMG|Sony Music
Gustavo Cerati	Luis Alberto Spinetta	1959-08-11	1982.0		Alternative rock|Art rock|Deep house|Electronic rock|Experimental rock|Indie rock|Neo-psychedelia|New wave music|Pop rock|Post-punk|Power pop|Rock music|Shoegazing	CBS|Sony BMG|Sony Music
Gustavo Cerati	Charly García	1959-08-11	1982.0		Alternative rock|Art rock|Deep house|Electronic rock|Experimental rock|Indie rock|Neo-psychedelia|New wave music|Pop rock|Post-punk|Power pop|Rock music|Shoegazing	CBS|Sony BMG|Sony Music
Gustavo Cerati	Tweety González	1959-08-11	1982.0		Alternative rock|Art rock|Deep house|Electronic rock|Experimental rock|Indie rock|Neo-psychedelia|New wave music|Pop rock|Post-punk|Power pop|Rock music|Shoegazing	CBS|Sony BMG|Sony Music
Gustavo Cerati	Carlos Alomar	1959-08-11	1982.0		Alternative rock|Art rock|Deep house|Electronic rock|Experimental rock|Indie rock|Neo-psychedelia|New wave music|Pop rock|Post-punk|Power pop|Rock music|Shoegazing	CBS|Sony BMG|Sony Music
Hal David	Dionne Warwick	1921-05-25	1940.0	New York City	Pop music	
Hal David	Burt Bacharach	1921-05-25	1940.0	New York City	Pop music	
Hans Dulfer	Frank Wright (jazz musician)	1940-05-28	1957.0	Amsterdam	Jazz|Jazz fusion	
Hans Dulfer	Candy Dulfer	1940-05-28	1957.0	Amsterdam	Jazz|Jazz fusion	
Hariprasad Chaurasia	Zakir Hussain (musician)	1938-07-01	1957.0	Allahabad	Film score|Hindustani classical music	
Hariprasad Chaurasia	Brij Bhushan Kabra	1938-07-01	1957.0	Allahabad	Film score|Hindustani classical music	
Hariprasad Chaurasia	Jan Garbarek	1938-07-01	1957.0	Allahabad	Film score|Hindustani classical music	
Hariprasad Chaurasia	John McLaughlin (musician)	1938-07-01	1957.0	Allahabad	Film score|Hindustani classical music	
Hariprasad Chaurasia	Shivkumar Sharma	1938-07-01	1957.0	Allahabad	Film score|Hindustani classical music	
Hayley Westenra	Ennio Morricone	1987-04-10	2003.0	Christchurch	Celtic music|Classical crossover|New-age music|Operatic pop|Rock music	Decca Records|Universal Records
Hayley Westenra	Andrea Bocelli	1987-04-10	2003.0	Christchurch	Celtic music|Classical crossover|New-age music|Operatic pop|Rock music	Decca Records|Universal Records
Helen Reddy	Olivia Newton-John	1941-10-25	1970.0	Melbourne	Easy listening|Pop music	Capitol Records|Fontana Records|MCA Records
Herbie Mann	Whitney Houston	1930-04-16	1953.0	Brooklyn	Bossa nova|Disco|Jazz|World music	Atlantic Records|Cotillion Records|Embryo Records|Kokopelli Records
Herbie Mann	João Gilberto	1930-04-16	1953.0	Brooklyn	Bossa nova|Disco|Jazz|World music	Atlantic Records|Cotillion Records|Embryo Records|Kokopelli Records
Herbie Mann	Cissy Houston	1930-04-16	1953.0	Brooklyn	Bossa nova|Disco|Jazz|World music	Atlantic Records|Cotillion Records|Embryo Records|Kokopelli Records
Horace Silver	Miles Davis	1928-09-02	1946.0	Norwalk, Connecticut	Hard bop|Jazz|Jazz fusion|Mainstream jazz|Soul jazz	Blue Note Records|Columbia Records|Impulse! Records|Verve Records
Horace Silver	Joe Henderson	1928-09-02	1946.0	Norwalk, Connecticut	Hard bop|Jazz|Jazz fusion|Mainstream jazz|Soul jazz	Blue Note Records|Columbia Records|Impulse! Records|Verve Records
Horace Silver	Blue Mitchell	1928-09-02	1946.0	Norwalk, Connecticut	Hard bop|Jazz|Jazz fusion|Mainstream jazz|Soul jazz	Blue Note Records|Columbia Records|Impulse! Records|Verve Records
Horace Silver	Art Farmer	1928-09-02	1946.0	Norwalk, Connecticut	Hard bop|Jazz|Jazz fusion|Mainstream jazz|Soul jazz	Blue Note Records|Columbia Records|Impulse! Records|Verve Records
Horace Silver	Junior Cook	1928-09-02	1946.0	Norwalk, Connecticut	Hard bop|Jazz|Jazz fusion|Mainstream jazz|Soul jazz	Blue Note Records|Columbia Records|Impulse! Records|Verve Records
Horace Silver	Art Blakey	1928-09-02	1946.0	Norwalk, Connecticut	Hard bop|Jazz|Jazz fusion|Mainstream jazz|Soul jazz	Blue Note Records|Columbia Records|Impulse! Records|Verve Records
Horace Silver	Hank Mobley	1928-09-02	1946.0	Norwalk, Connecticut	Hard bop|Jazz|Jazz fusion|Mainstream jazz|Soul jazz	Blue Note Records|Columbia Records|Impulse! Records|Verve Records
Hotep Idris Galeta	Bobby Hutcherson	1941-06-07	1955.0		Bebop|Folk music|Post bop|South African jazz	
Hotep Idris Galeta	Archie Shepp	1941-06-07	1955.0		Bebop|Folk music|Post bop|South African jazz	
Hotep Idris Galeta	Elvin Jones	1941-06-07	1955.0		Bebop|Folk music|Post bop|South African jazz	
Hotep Idris Galeta	Herb Alpert	1941-06-07	1955.0		Bebop|Folk music|Post bop|South African jazz	
Hotep Idris Galeta	Hugh Masekela	1941-06-07	1955.0		Bebop|Folk music|Post bop|South African jazz	
Hotep Idris Galeta	Jackie McLean	1941-06-07	1955.0		Bebop|Folk music|Post bop|South African jazz	
Hotep Idris Galeta	Joshua Redman	1941-06-07	1955.0		Bebop|Folk music|Post bop|South African jazz	
Hotep Idris Galeta	Caiphus Semenya	1941-06-07	1955.0		Bebop|Folk music|Post bop|South African jazz	
Ian Anderson	David Goodier	1947-08-10	1962.0		Blues rock|Folk rock|Hard rock|Progressive rock	Chrysalis Records|Fuel 2000|RandM Records
Ian Anderson	Doane Perry	1947-08-10	1962.0		Blues rock|Folk rock|Hard rock|Progressive rock	Chrysalis Records|Fuel 2000|RandM Records
Ian Anderson	Steven Wilson	1947-08-10	1962.0		Blues rock|Folk rock|Hard rock|Progressive rock	Chrysalis Records|Fuel 2000|RandM Records
Ian Anderson	Dave Pegg	1947-08-10	1962.0		Blues rock|Folk rock|Hard rock|Progressive rock	Chrysalis Records|Fuel 2000|RandM Records
Ian Anderson	Roy Harper	1947-08-10	1962.0		Blues rock|Folk rock|Hard rock|Progressive rock	Chrysalis Records|Fuel 2000|RandM Records
Ian Anderson	Martin Barre	1947-08-10	1962.0		Blues rock|Folk rock|Hard rock|Progressive rock	Chrysalis Records|Fuel 2000|RandM Records
Ian Anderson	Peter-John Vettese	1947-08-10	1962.0		Blues rock|Folk rock|Hard rock|Progressive rock	Chrysalis Records|Fuel 2000|RandM Records
Ian Astbury	Slash (musician)	1962-05-14	1981.0		Alternative rock|Gothic rock|Hard rock|Heavy metal music|Post-punk	Beggars Banquet Records
Ian Mosley	Darryl Way	1953-06-16			Neo-progressive rock	
Ian Mosley	Gordon Giltrap	1953-06-16			Neo-progressive rock	
Ian Mosley	Steve Hackett	1953-06-16			Neo-progressive rock	
Ian Page	David Cairns (musician)					
Iggy Pop	Tom Waits	1947-04-21	1960.0	Muskegon, Michigan	Art rock|Punk rock|Rock music	A&M Records|Caroline International|Elektra Records|Loma Vista Recordings|RCA Records|Virgin Records
Iggy Pop	Rob Duprey	1947-04-21	1960.0	Muskegon, Michigan	Art rock|Punk rock|Rock music	A&M Records|Caroline International|Elektra Records|Loma Vista Recordings|RCA Records|Virgin Records
Iggy Pop	David Bowie	1947-04-21	1960.0	Muskegon, Michigan	Art rock|Punk rock|Rock music	A&M Records|Caroline International|Elektra Records|Loma Vista Recordings|RCA Records|Virgin Records
Iggy Pop	Henry Rollins	1947-04-21	1960.0	Muskegon, Michigan	Art rock|Punk rock|Rock music	A&M Records|Caroline International|Elektra Records|Loma Vista Recordings|RCA Records|Virgin Records
Iggy Pop	Slash (musician)	1947-04-21	1960.0	Muskegon, Michigan	Art rock|Punk rock|Rock music	A&M Records|Caroline International|Elektra Records|Loma Vista Recordings|RCA Records|Virgin Records
Iggy Pop	Lou Reed	1947-04-21	1960.0	Muskegon, Michigan	Art rock|Punk rock|Rock music	A&M Records|Caroline International|Elektra Records|Loma Vista Recordings|RCA Records|Virgin Records
Iggy Pop	Josh Homme	1947-04-21	1960.0	Muskegon, Michigan	Art rock|Punk rock|Rock music	A&M Records|Caroline International|Elektra Records|Loma Vista Recordings|RCA Records|Virgin Records
Iron & Wine	Ben Bridwell	1974-07-26			Folk music|Folk rock|Indie folk	4AD|Nonesuch Records|Sub Pop|Warner Bros. Records
Iron & Wine	Jesca Hoop	1974-07-26			Folk music|Folk rock|Indie folk	4AD|Nonesuch Records|Sub Pop|Warner Bros. Records
Iron & Wine	Rosie Thomas (singer-songwriter)	1974-07-26			Folk music|Folk rock|Indie folk	4AD|Nonesuch Records|Sub Pop|Warner Bros. Records
Isaac Hayes	David Porter (musician)	1942-08-20	1963.0	Covington, Tennessee|Memphis, Tennessee	Blues|Disco|Funk music|Jazz|Soul music	ABC Records|Columbia Records|Enterprise Records|Point Blank Records|Stax Records
Isaac Hayes	Dionne Warwick	1942-08-20	1963.0	Covington, Tennessee|Memphis, Tennessee	Blues|Disco|Funk music|Jazz|Soul music	ABC Records|Columbia Records|Enterprise Records|Point Blank Records|Stax Records
Ivana Santilli	King Britt					
J. D. Wilkes	Hank Williams III	1972-04-18		Baytown, Texas	Country blues|Rockabilly|Southern gothic	Alternative Tentacles|Bloodshot Records|Thirty Tigers|YepRoc
J. G. Thirlwell	Zola Jesus	1960-01-29	1980.0	Melbourne	Avant-garde music|Contemporary classical music|Electronic music|Experimental music|Industrial music|No wave|Post-punk	Big Cat Records|Ectopic Ents|Ipecac Recordings|Self Immolation|Tzadik Records|Williams Street Records
Jack Irons	Courtney Love	1962-07-18	1976.0	Los Angeles	Alternative rock|Art rock|Funk metal|Funk rock|Punk rock	Capitol Records|EMI Records|Epic Records|Hollywood Records|MCA Records|Morgan Creek Productions|RCA Records|Sire Records
Jackie DeShannon	Ry Cooder	1941-08-21	1950.0	Hazel, Kentucky	Pop music|Vocal	
Jackie DeShannon	Burt Bacharach	1941-08-21	1950.0	Hazel, Kentucky	Pop music|Vocal	
Jackie DeShannon	Hal David	1941-08-21	1950.0	Hazel, Kentucky	Pop music|Vocal	
Jackie DeShannon	Jimmy Page	1941-08-21	1950.0	Hazel, Kentucky	Pop music|Vocal	
Jake E. Lee	Ozzy Osbourne	1957-02-15	1980.0	Norfolk, Virginia	Blues rock|Hard rock|Heavy metal music	Shrapnel Records
James LaBrie	Sebastian Bach	1963-05-05			Heavy metal music|Progressive rock	Roadrunner Records
James LaBrie	Trent Gardner	1963-05-05			Heavy metal music|Progressive rock	Roadrunner Records
James LaBrie	Tim Donahue (drummer)	1963-05-05			Heavy metal music|Progressive rock	Roadrunner Records
James Newton Howard	Elton John	1951-06-09	1975.0	Los Angeles	Film scores	
James Newton Howard	Hans Zimmer	1951-06-09	1975.0	Los Angeles	Film scores	
Jan Garbarek	Terje Rypdal	1947-03-04	1966.0		Classical music|Jazz|World music	ECM Records|Flying Dutchman Records
Jan Garbarek	Eberhard Weber	1947-03-04	1966.0		Classical music|Jazz|World music	ECM Records|Flying Dutchman Records
Jan Garbarek	Bill Frisell	1947-03-04	1966.0		Classical music|Jazz|World music	ECM Records|Flying Dutchman Records
Jan Garbarek	David Torn	1947-03-04	1966.0		Classical music|Jazz|World music	ECM Records|Flying Dutchman Records
Jan Garbarek	George Russell (composer)	1947-03-04	1966.0		Classical music|Jazz|World music	ECM Records|Flying Dutchman Records
Jan Garbarek	Ralph Towner	1947-03-04	1966.0		Classical music|Jazz|World music	ECM Records|Flying Dutchman Records
Jan Garbarek	Keith Jarrett	1947-03-04	1966.0		Classical music|Jazz|World music	ECM Records|Flying Dutchman Records
Jan Garbarek	Gary Peacock	1947-03-04	1966.0		Classical music|Jazz|World music	ECM Records|Flying Dutchman Records
Jan Hammer	Mick Jagger	1948-04-17	1968.0	Prague	Jazz fusion|Pop rock|Synthpop	
Jan Hammer	Jeff Beck	1948-04-17	1968.0	Prague	Jazz fusion|Pop rock|Synthpop	
Jan Hammer	Al Di Meola	1948-04-17	1968.0	Prague	Jazz fusion|Pop rock|Synthpop	
Jan Hammer	Carlos Santana	1948-04-17	1968.0	Prague	Jazz fusion|Pop rock|Synthpop	
Jan Hammer	Elvin Jones	1948-04-17	1968.0	Prague	Jazz fusion|Pop rock|Synthpop	
Jan Hammer	Neal Schon	1948-04-17	1968.0	Prague	Jazz fusion|Pop rock|Synthpop	
Jan Hammer	Stanley Clarke	1948-04-17	1968.0	Prague	Jazz fusion|Pop rock|Synthpop	
Jan Hammer	Tommy Bolin	1948-04-17	1968.0	Prague	Jazz fusion|Pop rock|Synthpop	
Jan Hammer	Steve Lukather	1948-04-17	1968.0	Prague	Jazz fusion|Pop rock|Synthpop	
Jane Siberry	Peter Gabriel	1955-10-12	1981.0	Toronto		Duke Street Records|Reprise Records|Rhino Records|Sheeba Records|Windham Hill Records
Jane Siberry	Rebecca Jenkins	1955-10-12	1981.0	Toronto		Duke Street Records|Reprise Records|Rhino Records|Sheeba Records|Windham Hill Records
Jane Siberry	Hector Zazou	1955-10-12	1981.0	Toronto		Duke Street Records|Reprise Records|Rhino Records|Sheeba Records|Windham Hill Records
Jane Siberry	Brian Eno	1955-10-12	1981.0	Toronto		Duke Street Records|Reprise Records|Rhino Records|Sheeba Records|Windham Hill Records
Jane Siberry	Victoria Williams	1955-10-12	1981.0	Toronto		Duke Street Records|Reprise Records|Rhino Records|Sheeba Records|Windham Hill Records
Jane Siberry	Mary Margaret O'Hara	1955-10-12	1981.0	Toronto		Duke Street Records|Reprise Records|Rhino Records|Sheeba Records|Windham Hill Records
Jane Siberry	Holly Cole	1955-10-12	1981.0	Toronto		Duke Street Records|Reprise Records|Rhino Records|Sheeba Records|Windham Hill Records
Janick Gers	Bruce Dickinson	1957-01-27	1975.0		Hard rock|Heavy metal music|Progressive rock	EMI
Jason Newsted	Ozzy Osbourne	1963-03-04	1981.0	Battle Creek, Michigan	Alternative metal|Hard rock|Heavy metal music|Progressive metal|Speed metal|Thrash metal	Elektra Records|Metal Blade Records|Surfdog|The End Records
Jean-Luc Ponty	Stuff Smith	1942-09-29	1958.0		Bebop|Crossover jazz|Jazz|Jazz fusion	Atlantic Records|Blue Note Records|Columbia Records|Epic Records|Koch Records|Philips Records|Polygram Records|Prestige Records
Jean-Luc Ponty	Elton John	1942-09-29	1958.0		Bebop|Crossover jazz|Jazz|Jazz fusion	Atlantic Records|Blue Note Records|Columbia Records|Epic Records|Koch Records|Philips Records|Polygram Records|Prestige Records
Jean-Luc Ponty	Frank Zappa	1942-09-29	1958.0		Bebop|Crossover jazz|Jazz|Jazz fusion	Atlantic Records|Blue Note Records|Columbia Records|Epic Records|Koch Records|Philips Records|Polygram Records|Prestige Records
Jean-Luc Ponty	Al Di Meola	1942-09-29	1958.0		Bebop|Crossover jazz|Jazz|Jazz fusion	Atlantic Records|Blue Note Records|Columbia Records|Epic Records|Koch Records|Philips Records|Polygram Records|Prestige Records
Jean-Luc Ponty	John McLaughlin (musician)	1942-09-29	1958.0		Bebop|Crossover jazz|Jazz|Jazz fusion	Atlantic Records|Blue Note Records|Columbia Records|Epic Records|Koch Records|Philips Records|Polygram Records|Prestige Records
Jean-Luc Ponty	Stanley Clarke	1942-09-29	1958.0		Bebop|Crossover jazz|Jazz|Jazz fusion	Atlantic Records|Blue Note Records|Columbia Records|Epic Records|Koch Records|Philips Records|Polygram Records|Prestige Records
Jean-Luc Ponty	Stéphane Grappelli	1942-09-29	1958.0		Bebop|Crossover jazz|Jazz|Jazz fusion	Atlantic Records|Blue Note Records|Columbia Records|Epic Records|Koch Records|Philips Records|Polygram Records|Prestige Records
Jean-Luc Ponty	Gerald Wilson	1942-09-29	1958.0		Bebop|Crossover jazz|Jazz|Jazz fusion	Atlantic Records|Blue Note Records|Columbia Records|Epic Records|Koch Records|Philips Records|Polygram Records|Prestige Records
Jean-Luc Ponty	Svend Asmussen	1942-09-29	1958.0		Bebop|Crossover jazz|Jazz|Jazz fusion	Atlantic Records|Blue Note Records|Columbia Records|Epic Records|Koch Records|Philips Records|Polygram Records|Prestige Records
Jennifer Warnes	Randy Newman	1947-03-03	1967.0	Seattle	Country rock|Pop music	CISCO|Parrot Records|Reprise Records
Jennifer Warnes	Leonard Cohen	1947-03-03	1967.0	Seattle	Country rock|Pop music	CISCO|Parrot Records|Reprise Records
Jennifer Warnes	Joe Cocker	1947-03-03	1967.0	Seattle	Country rock|Pop music	CISCO|Parrot Records|Reprise Records
Jennifer Warnes	Bill Medley	1947-03-03	1967.0	Seattle	Country rock|Pop music	CISCO|Parrot Records|Reprise Records
Jeremy Taylor (singer)	Spike Milligan	1937-11-24	1961.0		Folk music	
Jeremy Taylor (singer)	Alun Davies (guitarist)	1937-11-24	1961.0		Folk music	
Jermaine Jackson	Whitney Houston	1954-12-11	1964.0	Gary, Indiana	Funk music|Pop music|R&B|Soul music	Arista Records|Epic Records|LaFace Records|Motown Records|Steeltown Records
Jermaine Jackson	Michael Jackson	1954-12-11	1964.0	Gary, Indiana	Funk music|Pop music|R&B|Soul music	Arista Records|Epic Records|LaFace Records|Motown Records|Steeltown Records
Jerry Cantrell	Ozzy Osbourne	1966-03-18	1983.0	Tacoma, Washington	Alternative metal|Alternative rock|Grunge|Hard rock	Columbia Records|Roadrunner Records
Jim Capaldi	Steve Winwood	1944-08-02	1960.0		Progressive rock|Psychedelic rock|Rock and roll|Soft rock	Island Records|RSO Records|Warner Music Group
Jim Diamond (singer)	Snake Davis	1951-09-28	1969.0	Glasgow	Blue-eyed soul|New wave music|Pop rock|Synthpop	A&M Records|Cherry Red Records|PolyGram|Polydor Records|Teldec
Jim Diamond (singer)	Tony Banks (musician)	1951-09-28	1969.0	Glasgow	Blue-eyed soul|New wave music|Pop rock|Synthpop	A&M Records|Cherry Red Records|PolyGram|Polydor Records|Teldec
Jim Diamond (singer)	Alexis Korner	1951-09-28	1969.0	Glasgow	Blue-eyed soul|New wave music|Pop rock|Synthpop	A&M Records|Cherry Red Records|PolyGram|Polydor Records|Teldec
Jim Diamond (singer)	Steve Hackett	1951-09-28	1969.0	Glasgow	Blue-eyed soul|New wave music|Pop rock|Synthpop	A&M Records|Cherry Red Records|PolyGram|Polydor Records|Teldec
Jimmy Buffett	Alan Jackson	1946-12-25	1956.0	Pascagoula, Mississippi	Country music|Country pop|Easy listening|Folk music|Rock music	Barnaby Records
Jimmy Dean	Patsy Cline	1928-08-10	1953.0	Plainview, Texas	Country music	Columbia Records|RCA Victor
Jimmy Dean	Charlie Rich	1928-08-10	1953.0	Plainview, Texas	Country music	Columbia Records|RCA Victor
Jimmy Dean	Roy Clark	1928-08-10	1953.0	Plainview, Texas	Country music	Columbia Records|RCA Victor
Joe Henry	Ani DiFranco	1960-12-02	1986.0	Charlotte, North Carolina	Jazz	ANTI-|Mammoth Records|Profile Records
Joe Henry	Elvis Costello	1960-12-02	1986.0	Charlotte, North Carolina	Jazz	ANTI-|Mammoth Records|Profile Records
Joe Henry	Bonnie Raitt	1960-12-02	1986.0	Charlotte, North Carolina	Jazz	ANTI-|Mammoth Records|Profile Records
Joe Henry	Billy Bragg	1960-12-02	1986.0	Charlotte, North Carolina	Jazz	ANTI-|Mammoth Records|Profile Records
Joe McPhee	Jay Rosen (drummer)	1939-11-03		Miami	Jazz	CIMP|Hathut Records
Joe McPhee	Dominique Eade	1939-11-03		Miami	Jazz	CIMP|Hathut Records
Joe Walsh	John Entwistle	1947-11-20	1964.0	Wichita, Kansas	Blues rock|Country rock|Hard rock|Pop rock	ABC Records|Asylum Records|Atlantic Records|Dunhill Records|Epic Records|Fantasy Records|Full Moon Records|MCA Records|Probe Records|The Orchard (company)|Warner Bros. Records
Joe Zawinul	Cannonball Adderley	1932-07-07	1949.0	Vienna	Art music|Jazz|Jazz fusion|Romantic music|World music	
Joe Zawinul	Dinah Washington	1932-07-07	1949.0	Vienna	Art music|Jazz|Jazz fusion|Romantic music|World music	
Joe Zawinul	Miles Davis	1932-07-07	1949.0	Vienna	Art music|Jazz|Jazz fusion|Romantic music|World music	
Joe Zawinul	Ben Webster	1932-07-07	1949.0	Vienna	Art music|Jazz|Jazz fusion|Romantic music|World music	
Joe Zawinul	Nat Adderley	1932-07-07	1949.0	Vienna	Art music|Jazz|Jazz fusion|Romantic music|World music	
John Cale	Nico	1942-03-09	1965.0		Art rock|Avant-garde music|Classical music|Drone music|Electronic music|Experimental rock|Proto-punk	A&M Records|Beggars Banquet Records|Columbia Records|Domino Recording Company|Double Six Records|EMI Records|Hannibal Records|Island Records|Reprise Records|Warner Bros. Records|ZE Records
John Doe (musician)	Jesse Dayton	1953-02-25		Decatur, Illinois	Alternative country|Folk music|Punk rock|Roots rock	
John Doe (musician)	Eddie Vedder	1953-02-25		Decatur, Illinois	Alternative country|Folk music|Punk rock|Roots rock	
John Farnham	Tom Jones (singer)	1949-07-01	1964.0		Adult contemporary music|Blue-eyed soul|Pop rock|Soft rock	BMG|Columbia Records|EMI|RCA|Sony Music
John Farnham	Colleen Hewett	1949-07-01	1964.0		Adult contemporary music|Blue-eyed soul|Pop rock|Soft rock	BMG|Columbia Records|EMI|RCA|Sony Music
John Farnham	Lisa Edwards	1949-07-01	1964.0		Adult contemporary music|Blue-eyed soul|Pop rock|Soft rock	BMG|Columbia Records|EMI|RCA|Sony Music
John Farnham	David Hirschfelder	1949-07-01	1964.0		Adult contemporary music|Blue-eyed soul|Pop rock|Soft rock	BMG|Columbia Records|EMI|RCA|Sony Music
John Farnham	Lionel Richie	1949-07-01	1964.0		Adult contemporary music|Blue-eyed soul|Pop rock|Soft rock	BMG|Columbia Records|EMI|RCA|Sony Music
John Farnham	Richard Marx	1949-07-01	1964.0		Adult contemporary music|Blue-eyed soul|Pop rock|Soft rock	BMG|Columbia Records|EMI|RCA|Sony Music
John Farnham	Anthony Warlow	1949-07-01	1964.0		Adult contemporary music|Blue-eyed soul|Pop rock|Soft rock	BMG|Columbia Records|EMI|RCA|Sony Music
John Farnham	Kate Ceberano	1949-07-01	1964.0		Adult contemporary music|Blue-eyed soul|Pop rock|Soft rock	BMG|Columbia Records|EMI|RCA|Sony Music
John Farnham	Jimmy Barnes	1949-07-01	1964.0		Adult contemporary music|Blue-eyed soul|Pop rock|Soft rock	BMG|Columbia Records|EMI|RCA|Sony Music
John Farnham	Tommy Emmanuel	1949-07-01	1964.0		Adult contemporary music|Blue-eyed soul|Pop rock|Soft rock	BMG|Columbia Records|EMI|RCA|Sony Music
John Farnham	Venetta Fields	1949-07-01	1964.0		Adult contemporary music|Blue-eyed soul|Pop rock|Soft rock	BMG|Columbia Records|EMI|RCA|Sony Music
John Flansburgh	John Linnell	1960-05-06	1982.0		Alternative rock	
John Foxx	Louis Gordon	1948-09-26	1970.0		Ambient music|Art rock|Electronic music|New wave music|Post-punk|Synthpop	
John Foxx	Harold Budd	1948-09-26	1970.0		Ambient music|Art rock|Electronic music|New wave music|Post-punk|Synthpop	
John Foxx	Anne Clark (poet)	1948-09-26	1970.0		Ambient music|Art rock|Electronic music|New wave music|Post-punk|Synthpop	
John Foxx	Gazelle Twin	1948-09-26	1970.0		Ambient music|Art rock|Electronic music|New wave music|Post-punk|Synthpop	
John Hartford	Glen Campbell	1937-12-30	1953.0	New York City	Bluegrass music|Country music|Folk music	Flying Fish Records|RCA Records|Rounder Records|Warner Bros. Records
John McLaughlin (musician)	Paco de Lucía	1942-01-04	1963.0		Jazz fusion|Progressive rock|Psychedelic rock|World music	Columbia Records|Verve Records
John McLaughlin (musician)	Jeff Beck	1942-01-04	1963.0		Jazz fusion|Progressive rock|Psychedelic rock|World music	Columbia Records|Verve Records
John McLaughlin (musician)	Zakir Hussain (musician)	1942-01-04	1963.0		Jazz fusion|Progressive rock|Psychedelic rock|World music	Columbia Records|Verve Records
John McLaughlin (musician)	Jimi Hendrix	1942-01-04	1963.0		Jazz fusion|Progressive rock|Psychedelic rock|World music	Columbia Records|Verve Records
John McLaughlin (musician)	Miles Davis	1942-01-04	1963.0		Jazz fusion|Progressive rock|Psychedelic rock|World music	Columbia Records|Verve Records
John McLaughlin (musician)	Al Di Meola	1942-01-04	1963.0		Jazz fusion|Progressive rock|Psychedelic rock|World music	Columbia Records|Verve Records
John McLaughlin (musician)	Carlos Santana	1942-01-04	1963.0		Jazz fusion|Progressive rock|Psychedelic rock|World music	Columbia Records|Verve Records
John McLaughlin (musician)	Joey DeFrancesco	1942-01-04	1963.0		Jazz fusion|Progressive rock|Psychedelic rock|World music	Columbia Records|Verve Records
John Otway	Attila the Stockbroker	1952-10-02	1969.0		Folk Music of England|Pop music|Punk music|Rock music	Polydor Records
John Otway	Wild Willy Barrett	1952-10-02	1969.0		Folk Music of England|Pop music|Punk music|Rock music	Polydor Records
John Prine	Steve Goodman	1946-10-10	1971.0		Country music|Folk music|Progressive bluegrass	Asylum Records|Atlantic Records|Oh Boy Records|Rhino Records
John Scofield	Miles Davis	1951-12-26	1970.0	Dayton, Ohio	Acid jazz|Jazz|Jazz fusion	Blue Note Records|EmArcy Records|Enja Records|Gramavision|Verve Records
John Scofield	Joe Henderson	1951-12-26	1970.0	Dayton, Ohio	Acid jazz|Jazz|Jazz fusion	Blue Note Records|EmArcy Records|Enja Records|Gramavision|Verve Records
John Scofield	Steve Swallow	1951-12-26	1970.0	Dayton, Ohio	Acid jazz|Jazz|Jazz fusion	Blue Note Records|EmArcy Records|Enja Records|Gramavision|Verve Records
John Scofield	Billy Cobham	1951-12-26	1970.0	Dayton, Ohio	Acid jazz|Jazz|Jazz fusion	Blue Note Records|EmArcy Records|Enja Records|Gramavision|Verve Records
